Unnamed: 0,SAMPID,근무 시작 시점 (년),근무 시작 시점 (월),직업 코드 (세분류),직업 코드 (대분류),아버지 직업 (고용직업분류),아버지 직업 (표준직업분류),아버지 종사상지위,아버지 최종학력 변동 여부,아버지 최종학교,어머니 최종학교,어머니 직업 (고용직업분류),어머니 직업 (표준직업분류),주택 종류,"주택 면적 (비단독주택, 평)"
595,100596,2019.0,3.0,2144.0,2.0,2.0,2.0,1.0,1.0,,,10.0,11.0,2.0,31.0
597,100598,2019.0,5.0,3040.0,3.0,5.0,3.0,3.0,1.0,,,0.0,3.0,2.0,31.0
598,100599,2019.0,4.0,6151.0,6.0,6.0,4.0,1.0,1.0,,,10.0,11.0,2.0,31.0
600,100601,2019.0,3.0,261.0,0.0,0.0,1.0,1.0,1.0,,,10.0,11.0,2.0,31.0
601,100602,2019.0,3.0,4204.0,4.0,0.0,1.0,2.0,1.0,,,6.0,3.0,2.0,31.0
602,100603,2018.0,3.0,2141.0,2.0,5.0,4.0,3.0,1.0,,,10.0,11.0,3.0,25.0
603,100604,2019.0,3.0,2130.0,2.0,5.0,4.0,3.0,1.0,,,10.0,11.0,3.0,35.0
606,100607,2019.0,3.0,1511.0,1.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,45.0
609,100610,2019.0,8.0,263.0,0.0,7.0,1.0,2.0,1.0,,,10.0,11.0,3.0,25.0
611,100612,2020.0,2.0,6152.0,6.0,8.0,7.0,1.0,1.0,,,10.0,11.0,3.0,25.0
615,100616,2022.0,10.0,4154.0,4.0,6.0,4.0,3.0,1.0,,,2.0,4.0,2.0,31.0
620,100621,2021.0,11.0,291.0,0.0,0.0,3.0,1.0,1.0,,,6.0,4.0,3.0,9090909.0
621,100622,2019.0,7.0,6241.0,6.0,6.0,4.0,1.0,1.0,,,10.0,11.0,3.0,7.0
624,100625,2022.0,9.0,261.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
626,100627,2021.0,3.0,6151.0,6.0,7.0,7.0,1.0,1.0,,,5.0,4.0,3.0,9090909.0
631,100632,2021.0,10.0,5324.0,5.0,7.0,7.0,1.0,1.0,,,10.0,11.0,2.0,21.0
633,100634,2022.0,5.0,6151.0,6.0,11.0,12.0,,,,,10.0,11.0,4.0,6.0
642,100643,2022.0,3.0,5113.0,5.0,11.0,12.0,,,,,10.0,11.0,2.0,9.0
645,100646,2022.0,1.0,299.0,0.0,0.0,4.0,1.0,1.0,,,10.0,11.0,2.0,44.0
646,100647,2022.0,9.0,294.0,0.0,10.0,11.0,,1.0,,,0.0,3.0,2.0,44.0
656,100657,2021.0,12.0,2141.0,2.0,1.0,1.0,3.0,1.0,,,4.0,1.0,4.0,9090909.0
660,100661,2021.0,5.0,1553.0,1.0,0.0,3.0,1.0,1.0,,,4.0,5.0,3.0,9090909.0
663,100664,2022.0,1.0,5322.0,5.0,2.0,3.0,1.0,2.0,6.0,6.0,10.0,11.0,4.0,9090909.0
665,100666,2021.0,11.0,2141.0,2.0,6.0,4.0,1.0,1.0,,5.0,6.0,3.0,4.0,35.0
666,100667,2022.0,9.0,295.0,0.0,6.0,2.0,1.0,2.0,6.0,6.0,2.0,2.0,4.0,9090909.0
667,100668,2014.0,3.0,6179.0,6.0,5.0,4.0,1.0,1.0,,,6.0,5.0,3.0,20.0
668,100669,2019.0,3.0,271.0,0.0,6.0,5.0,3.0,1.0,,,10.0,11.0,3.0,16.0
676,100677,2018.0,4.0,292.0,0.0,8.0,5.0,1.0,1.0,,,10.0,11.0,3.0,16.0
684,100685,2019.0,3.0,2121.0,2.0,2.0,4.0,1.0,1.0,,,2.0,4.0,2.0,22.0
685,100686,2019.0,6.0,241.0,0.0,1.0,2.0,1.0,1.0,,,10.0,11.0,2.0,42.0
686,100687,2020.0,3.0,1332.0,1.0,1.0,8.0,1.0,1.0,,,10.0,11.0,2.0,47.0
696,100697,2021.0,5.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,0.0,3.0,1.0,
702,100703,2020.0,3.0,324.0,0.0,0.0,3.0,1.0,1.0,,,2.0,1.0,2.0,28.0
703,100704,2020.0,9.0,1341.0,1.0,0.0,3.0,1.0,1.0,,,0.0,1.0,3.0,25.0
704,100705,2020.0,3.0,1403.0,1.0,0.0,1.0,1.0,1.0,,,6.0,5.0,2.0,25.0
706,100707,2022.0,6.0,6151.0,6.0,6.0,4.0,3.0,1.0,,,3.0,7.0,3.0,23.0
712,100713,2019.0,3.0,2130.0,2.0,6.0,5.0,3.0,1.0,,,6.0,5.0,3.0,23.0
713,100714,2021.0,12.0,6151.0,6.0,2.0,2.0,1.0,1.0,,,2.0,2.0,3.0,24.0
717,100718,2019.0,5.0,2141.0,2.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,24.0
719,100720,2020.0,3.0,281.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,23.0
720,100721,2018.0,3.0,6152.0,6.0,11.0,12.0,,,,,5.0,4.0,3.0,23.0
722,100723,2022.0,2.0,4204.0,4.0,11.0,12.0,,,,,11.0,12.0,3.0,9090909.0
724,100725,2021.0,6.0,291.0,0.0,6.0,7.0,3.0,1.0,,,10.0,11.0,3.0,9090909.0
725,100726,2019.0,9.0,2321.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,25.0
726,100727,2018.0,12.0,5322.0,5.0,7.0,7.0,1.0,1.0,,,3.0,4.0,2.0,25.0
727,100728,2014.0,9.0,272.0,0.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,25.0
728,100729,2018.0,5.0,6151.0,6.0,7.0,7.0,1.0,1.0,,,5.0,4.0,2.0,25.0
730,100731,2014.0,6.0,6161.0,6.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,25.0
731,100732,2022.0,9.0,5322.0,5.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,32.0
732,100733,2022.0,9.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,25.0
734,100735,2019.0,8.0,2130.0,2.0,5.0,4.0,1.0,1.0,,,0.0,4.0,2.0,25.0
735,100736,2016.0,9.0,272.0,0.0,3.0,2.0,1.0,1.0,,,3.0,2.0,2.0,9090909.0
736,100737,2014.0,3.0,292.0,1.0,6.0,4.0,1.0,1.0,,,10.0,11.0,2.0,32.0
738,100739,2017.0,8.0,1332.0,1.0,11.0,12.0,,,,,5.0,4.0,3.0,23.0
740,100741,2016.0,3.0,283.0,0.0,6.0,5.0,1.0,1.0,,,10.0,11.0,3.0,23.0
747,100748,2020.0,7.0,263.0,0.0,11.0,12.0,,,,,5.0,4.0,3.0,23.0
749,100750,2018.0,3.0,2321.0,2.0,11.0,12.0,,,,,5.0,4.0,4.0,9090909.0
753,100754,2020.0,5.0,271.0,0.0,5.0,4.0,2.0,1.0,,,10.0,11.0,1.0,
758,100759,2019.0,3.0,284.0,0.0,5.0,4.0,3.0,1.0,,,10.0,11.0,2.0,25.0
759,100760,2019.0,5.0,1332.0,1.0,8.0,8.0,1.0,1.0,,,6.0,5.0,1.0,
760,100761,2019.0,4.0,2311.0,2.0,5.0,4.0,3.0,1.0,,,10.0,11.0,1.0,
762,100763,2019.0,5.0,2141.0,2.0,5.0,4.0,1.0,1.0,,,5.0,4.0,4.0,20.0
766,100767,2017.0,3.0,6152.0,6.0,6.0,4.0,3.0,1.0,,,6.0,4.0,1.0,
767,100768,2021.0,5.0,283.0,0.0,8.0,7.0,4.0,1.0,,,8.0,7.0,3.0,9090909.0
768,100769,2022.0,4.0,5323.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
770,100771,2018.0,4.0,2220.0,2.0,8.0,4.0,1.0,1.0,,,10.0,11.0,3.0,25.0
772,100773,2020.0,2.0,263.0,0.0,2.0,3.0,1.0,1.0,,,5.0,4.0,2.0,31.0
774,100775,2020.0,1.0,263.0,0.0,6.0,5.0,2.0,1.0,,,0.0,3.0,2.0,32.0
775,100776,2020.0,8.0,5112.0,5.0,4.0,4.0,1.0,1.0,,,10.0,11.0,2.0,31.0
776,100777,2017.0,4.0,3075.0,3.0,11.0,12.0,,,,,6.0,5.0,4.0,10.0
777,100778,2016.0,1.0,1531.0,1.0,5.0,4.0,3.0,1.0,,,10.0,11.0,4.0,9.0
779,100780,2020.0,4.0,5113.0,5.0,11.0,12.0,,,,,6.0,5.0,4.0,19.0
780,100781,2014.0,8.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,5.0,4.0,4.0,11.0
781,100782,2022.0,7.0,5317.0,5.0,8.0,7.0,2.0,1.0,,,10.0,11.0,6.0,28.0
783,100784,2019.0,2.0,1101.0,1.0,5.0,4.0,2.0,1.0,,,5.0,4.0,6.0,9.0
784,100785,2018.0,4.0,263.0,0.0,2.0,3.0,1.0,1.0,,,6.0,5.0,6.0,11.0
787,100788,2017.0,5.0,8112.0,8.0,6.0,5.0,1.0,1.0,,,10.0,11.0,4.0,10.0
788,100789,2019.0,2.0,5112.0,5.0,6.0,4.0,1.0,1.0,,,10.0,11.0,4.0,8.0
789,100790,2022.0,7.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,35.0
791,100792,2018.0,4.0,6124.0,6.0,5.0,4.0,1.0,1.0,,,0.0,4.0,3.0,22.0
792,100793,2015.0,4.0,263.0,0.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,22.0
793,100794,2017.0,4.0,4155.0,4.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,9090909.0
794,100795,2022.0,6.0,2220.0,2.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,20.0
795,100796,2014.0,3.0,3040.0,3.0,6.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
796,100797,2017.0,3.0,2321.0,2.0,5.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
797,100798,2021.0,3.0,284.0,0.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,9090909.0
798,100799,2015.0,5.0,3073.0,3.0,5.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
799,100800,2015.0,5.0,272.0,0.0,6.0,4.0,1.0,1.0,,,5.0,4.0,3.0,12.0
801,100802,2017.0,3.0,2130.0,2.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,32.0
802,100803,2013.0,5.0,1571.0,1.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,32.0
803,100804,2014.0,5.0,5112.0,5.0,6.0,4.0,3.0,1.0,,,6.0,4.0,2.0,32.0
804,100805,2018.0,4.0,1402.0,1.0,6.0,4.0,3.0,1.0,,,6.0,4.0,2.0,32.0
805,100806,2020.0,2.0,1320.0,1.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,32.0
808,100809,2022.0,3.0,263.0,0.0,10.0,11.0,,1.0,,,3.0,4.0,3.0,9090909.0
809,100810,2022.0,4.0,291.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,6.0,10.0
811,100812,2021.0,1.0,6151.0,6.0,11.0,12.0,,,,,11.0,12.0,6.0,9090909.0
813,100814,2022.0,10.0,5317.0,5.0,7.0,7.0,2.0,1.0,,,5.0,4.0,6.0,9090909.0
819,100820,2020.0,3.0,2144.0,2.0,0.0,1.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
820,100821,2022.0,4.0,295.0,0.0,11.0,12.0,,,,,5.0,4.0,4.0,9090909.0
822,100823,2016.0,3.0,263.0,0.0,0.0,3.0,1.0,1.0,,,6.0,4.0,3.0,15.0
823,100824,2019.0,12.0,5112.0,5.0,5.0,4.0,1.0,1.0,,,10.0,11.0,3.0,20.0
824,100825,2020.0,3.0,261.0,0.0,6.0,7.0,1.0,1.0,,,5.0,9.0,4.0,15.0
828,100829,2022.0,1.0,261.0,0.0,5.0,1.0,3.0,1.0,,,0.0,3.0,3.0,9090909.0
830,100831,2021.0,5.0,8114.0,8.0,8.0,8.0,1.0,1.0,,,0.0,3.0,3.0,9090909.0
833,100834,2022.0,9.0,299.0,0.0,8.0,2.0,3.0,1.0,,,8.0,2.0,4.0,9090909.0
834,100835,2017.0,7.0,261.0,0.0,10.0,11.0,,1.0,,,10.0,11.0,3.0,9090909.0
837,100838,2022.0,3.0,4204.0,4.0,6.0,5.0,3.0,1.0,,,5.0,4.0,2.0,30.0
838,100839,2019.0,1.0,6152.0,6.0,5.0,4.0,1.0,1.0,,,8.0,1.0,2.0,30.0
841,100842,2021.0,3.0,2141.0,2.0,6.0,5.0,3.0,1.0,,,10.0,11.0,6.0,9090909.0
842,100843,2021.0,5.0,2144.0,2.0,0.0,1.0,1.0,1.0,,,10.0,11.0,6.0,9090909.0
843,100844,2022.0,3.0,2123.0,2.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,28.0
844,100845,2020.0,3.0,4204.0,4.0,0.0,3.0,1.0,1.0,,,10.0,11.0,6.0,10.0
846,100847,2022.0,2.0,4151.0,4.0,0.0,1.0,1.0,1.0,,,10.0,11.0,6.0,9090909.0
847,100848,2020.0,10.0,5321.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,6.0,9090909.0
851,100852,2018.0,12.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
852,100853,2021.0,3.0,2152.0,2.0,5.0,4.0,1.0,1.0,,,5.0,4.0,4.0,9090909.0
853,100854,2021.0,5.0,5317.0,5.0,5.0,4.0,1.0,1.0,,,10.0,11.0,2.0,30.0
854,100855,2021.0,10.0,1332.0,1.0,8.0,7.0,1.0,1.0,,,6.0,4.0,3.0,9090909.0
855,100856,2018.0,3.0,1401.0,1.0,6.0,7.0,1.0,1.0,,,10.0,11.0,1.0,
859,100860,2021.0,11.0,263.0,0.0,8.0,8.0,1.0,1.0,,,8.0,7.0,4.0,9090909.0
860,100861,2021.0,2.0,4169.0,4.0,6.0,7.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
864,100865,2016.0,3.0,5113.0,5.0,5.0,4.0,1.0,1.0,,,6.0,7.0,2.0,30.0
870,100871,2020.0,4.0,323.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
871,100872,2022.0,1.0,272.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
873,100874,2016.0,4.0,261.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,30.0
874,100875,2019.0,1.0,5419.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,30.0
876,100877,2020.0,1.0,4162.0,4.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
877,100878,2022.0,1.0,271.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
879,100880,2021.0,1.0,292.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,3.0,9090909.0
880,100881,2019.0,9.0,8329.0,8.0,7.0,7.0,1.0,1.0,,,5.0,4.0,5.0,9090909.0
881,100882,2018.0,10.0,6140.0,6.0,5.0,4.0,4.0,1.0,,,5.0,4.0,2.0,9090909.0
882,100883,2022.0,3.0,5317.0,5.0,8.0,2.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
883,100884,2022.0,4.0,8711.0,8.0,5.0,4.0,1.0,1.0,,,5.0,4.0,3.0,9090909.0
884,100885,2022.0,7.0,263.0,0.0,2.0,3.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
886,100887,2017.0,3.0,263.0,0.0,11.0,12.0,,,,,5.0,2.0,3.0,15.0
889,100890,2021.0,5.0,6153.0,6.0,8.0,2.0,1.0,1.0,,,8.0,2.0,3.0,9090909.0
898,100899,2021.0,9.0,2122.0,2.0,8.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,30.0
899,100900,2022.0,9.0,1332.0,1.0,6.0,2.0,1.0,2.0,5.0,,10.0,11.0,2.0,32.0
905,100906,2020.0,4.0,271.0,0.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,32.0
906,100907,2019.0,5.0,262.0,0.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,32.0
907,100908,2016.0,8.0,6151.0,6.0,7.0,7.0,1.0,1.0,,,10.0,11.0,2.0,32.0
908,100909,2018.0,7.0,284.0,0.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,32.0
909,100910,2015.0,8.0,6151.0,6.0,8.0,7.0,1.0,1.0,,,6.0,5.0,2.0,32.0
911,100912,2016.0,1.0,1221.0,1.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,32.0
913,100914,2021.0,4.0,271.0,0.0,3.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
914,100915,2019.0,7.0,2402.0,2.0,8.0,3.0,1.0,1.0,,,6.0,3.0,2.0,33.0
915,100916,2017.0,5.0,6153.0,6.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,33.0
918,100919,2021.0,11.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,34.0
921,100922,2018.0,12.0,271.0,0.0,8.0,8.0,1.0,1.0,,,6.0,5.0,2.0,33.0
922,100923,2020.0,1.0,4161.0,4.0,5.0,7.0,1.0,1.0,,,6.0,5.0,2.0,33.0
924,100925,2018.0,7.0,4154.0,4.0,5.0,4.0,1.0,1.0,,,5.0,4.0,2.0,33.0
925,100926,2018.0,7.0,271.0,0.0,6.0,4.0,1.0,1.0,,,6.0,4.0,2.0,33.0
927,100928,2021.0,3.0,5317.0,5.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,33.0
928,100929,2016.0,6.0,261.0,0.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,33.0
929,100930,2022.0,9.0,5317.0,5.0,1.0,3.0,1.0,1.0,,,1.0,3.0,2.0,32.0
930,100931,2022.0,6.0,6151.0,6.0,4.0,3.0,1.0,1.0,,,4.0,3.0,2.0,40.0
939,100940,2014.0,3.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,33.0
946,100947,2016.0,3.0,261.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,3.0,20.0
949,100950,2017.0,3.0,2130.0,2.0,5.0,7.0,1.0,1.0,,,6.0,7.0,2.0,9090909.0
951,100952,2021.0,3.0,272.0,0.0,5.0,4.0,1.0,1.0,,,5.0,4.0,2.0,30.0
953,100954,2021.0,10.0,6151.0,6.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,30.0
954,100955,2018.0,3.0,6161.0,6.0,5.0,4.0,1.0,1.0,,,5.0,4.0,2.0,30.0
955,100956,2020.0,3.0,272.0,0.0,6.0,7.0,3.0,2.0,5.0,,6.0,5.0,2.0,30.0
957,100958,2019.0,2.0,5113.0,5.0,6.0,7.0,1.0,1.0,,,5.0,9.0,2.0,30.0
958,100959,2017.0,3.0,6161.0,5.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,32.0
960,100961,2021.0,3.0,1331.0,1.0,8.0,8.0,1.0,1.0,,,8.0,8.0,2.0,32.0
961,100962,2021.0,3.0,1531.0,1.0,8.0,8.0,1.0,1.0,,,8.0,8.0,2.0,32.0
969,100970,2020.0,7.0,271.0,0.0,8.0,8.0,1.0,1.0,,,6.0,5.0,2.0,33.0
970,100971,2020.0,7.0,3061.0,3.0,8.0,7.0,1.0,1.0,,,6.0,5.0,3.0,18.0
971,100972,2019.0,8.0,271.0,0.0,7.0,7.0,1.0,1.0,,,6.0,5.0,3.0,22.0
972,100973,2020.0,3.0,271.0,0.0,2.0,3.0,1.0,1.0,,,2.0,3.0,1.0,
975,100976,2017.0,1.0,5317.0,5.0,5.0,4.0,1.0,1.0,,,5.0,5.0,3.0,20.0
980,100981,2022.0,9.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,5.0,4.0,2.0,14.0
983,100984,2020.0,7.0,5317.0,5.0,6.0,5.0,1.0,1.0,,,10.0,11.0,2.0,33.0
985,100986,2021.0,7.0,5322.0,5.0,8.0,7.0,1.0,1.0,,,6.0,4.0,2.0,33.0
986,100987,2021.0,1.0,1343.0,1.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,33.0
987,100988,2021.0,2.0,291.0,0.0,8.0,1.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
988,100989,2022.0,9.0,261.0,0.0,10.0,11.0,,1.0,,,10.0,11.0,1.0,
993,100994,2019.0,10.0,261.0,0.0,0.0,1.0,1.0,1.0,,,10.0,11.0,2.0,25.0
994,100995,2022.0,2.0,263.0,0.0,0.0,2.0,3.0,1.0,,,10.0,11.0,3.0,17.0
995,100996,2021.0,11.0,263.0,0.0,10.0,11.0,,2.0,5.0,,11.0,12.0,2.0,18.0
997,100998,2018.0,1.0,2152.0,0.0,8.0,8.0,3.0,1.0,,,10.0,11.0,2.0,33.0
1002,101003,2018.0,8.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,25.0
1006,101007,2022.0,3.0,2141.0,2.0,6.0,1.0,2.0,1.0,,,10.0,11.0,2.0,9090909.0
1007,101008,2022.0,9.0,5322.0,5.0,8.0,1.0,2.0,1.0,,,5.0,1.0,3.0,9090909.0
1013,101014,2022.0,3.0,4112.0,4.0,6.0,4.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
1015,101016,2021.0,6.0,263.0,0.0,0.0,3.0,1.0,1.0,,,0.0,1.0,3.0,9090909.0
1016,101017,2021.0,8.0,261.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,3.0,9090909.0
1021,101022,2022.0,8.0,6151.0,6.0,11.0,12.0,,,,,6.0,5.0,3.0,21.0
1025,101026,2021.0,3.0,3040.0,3.0,6.0,7.0,3.0,1.0,,,10.0,11.0,2.0,15.0
1026,101027,2022.0,3.0,6152.0,6.0,11.0,12.0,,,,,6.0,5.0,2.0,18.0
1027,101028,2019.0,1.0,6124.0,6.0,11.0,12.0,,,,,6.0,5.0,2.0,9090909.0
1029,101030,2021.0,3.0,263.0,0.0,6.0,7.0,3.0,1.0,,,10.0,11.0,2.0,9090909.0
1030,101031,2022.0,3.0,295.0,0.0,10.0,11.0,,1.0,,,6.0,5.0,2.0,9090909.0
1034,101035,2022.0,2.0,6151.0,6.0,2.0,2.0,1.0,1.0,,,2.0,4.0,3.0,25.0
1035,101036,2022.0,8.0,295.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,2.0,43.0
1040,101041,2022.0,3.0,8711.0,8.0,8.0,9.0,1.0,1.0,,,6.0,2.0,2.0,33.0
1049,101050,2021.0,8.0,263.0,0.0,7.0,9.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
1050,101051,2022.0,11.0,1222.0,1.0,6.0,5.0,2.0,1.0,,,0.0,1.0,2.0,9090909.0
1052,101053,2022.0,1.0,6244.0,6.0,7.0,9.0,1.0,2.0,6.0,,6.0,4.0,2.0,9090909.0
1055,101056,2022.0,12.0,295.0,0.0,10.0,11.0,,1.0,,,11.0,12.0,2.0,9090909.0
1056,101057,2022.0,7.0,2141.0,2.0,0.0,3.0,1.0,1.0,,,6.0,1.0,1.0,
1057,101058,2021.0,3.0,284.0,0.0,8.0,7.0,3.0,1.0,,,0.0,3.0,2.0,9090909.0
1066,101067,2019.0,11.0,1332.0,1.0,11.0,12.0,,,,,6.0,5.0,2.0,9090909.0
1069,101070,2021.0,10.0,1584.0,1.0,8.0,7.0,1.0,1.0,,,10.0,11.0,6.0,9090909.0
1071,101072,2022.0,2.0,5317.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,30.0
1072,101073,2022.0,4.0,295.0,0.0,10.0,11.0,,1.0,,,2.0,2.0,2.0,24.0
1073,101074,2021.0,6.0,1332.0,1.0,10.0,11.0,,1.0,,,2.0,2.0,2.0,24.0
1074,101075,2022.0,3.0,262.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,30.0
1075,101076,2021.0,3.0,311.0,0.0,8.0,2.0,1.0,1.0,,,5.0,4.0,2.0,33.0
1078,101079,2021.0,4.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,5.0,4.0,2.0,24.0
1083,101084,2021.0,12.0,1341.0,1.0,3.0,3.0,1.0,1.0,,,3.0,3.0,2.0,40.0
1085,101086,2022.0,6.0,1333.0,1.0,1.0,3.0,3.0,1.0,,,0.0,3.0,2.0,9090909.0
1088,101089,2021.0,10.0,291.0,0.0,2.0,10.0,1.0,1.0,,,0.0,1.0,1.0,
1089,101090,2022.0,10.0,2141.0,2.0,6.0,9.0,1.0,1.0,,,0.0,4.0,1.0,
1091,101092,2022.0,7.0,1584.0,1.0,8.0,2.0,1.0,1.0,,,10.0,11.0,97.0,9090909.0
1093,101094,2022.0,10.0,5314.0,5.0,11.0,12.0,,,,,8.0,8.0,4.0,8.0
1095,101096,2021.0,4.0,5322.0,5.0,6.0,2.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
1099,101100,2018.0,9.0,2130.0,2.0,6.0,4.0,3.0,1.0,,,6.0,4.0,2.0,35.0
1101,101102,2016.0,12.0,2141.0,2.0,11.0,12.0,,,,,6.0,5.0,3.0,26.0
1103,101104,2017.0,5.0,5323.0,5.0,0.0,1.0,1.0,1.0,,,5.0,4.0,4.0,9.0
1105,101106,2020.0,5.0,3062.0,3.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,30.0
1106,101107,2020.0,9.0,2130.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,25.0
1109,101110,2016.0,5.0,283.0,0.0,6.0,4.0,3.0,1.0,,,10.0,11.0,3.0,9090909.0
1116,101117,2020.0,5.0,6151.0,6.0,6.0,5.0,1.0,1.0,,,5.0,4.0,3.0,12.0
1117,101118,2020.0,3.0,261.0,0.0,0.0,1.0,1.0,1.0,,,10.0,11.0,1.0,
1118,101119,2018.0,3.0,4204.0,4.0,5.0,4.0,3.0,1.0,,,10.0,11.0,3.0,23.0
1119,101120,2017.0,3.0,8322.0,8.0,6.0,4.0,3.0,1.0,,,10.0,11.0,3.0,18.0
1127,101128,2022.0,9.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,3.0,9090909.0
1128,101129,2021.0,6.0,261.0,0.0,6.0,9.0,1.0,1.0,,,10.0,11.0,6.0,9090909.0
1132,101133,2021.0,1.0,6244.0,6.0,10.0,11.0,,1.0,,,5.0,4.0,1.0,
1134,101135,2021.0,12.0,5112.0,5.0,6.0,7.0,1.0,1.0,,,10.0,11.0,3.0,20.0
1138,101139,2021.0,8.0,6124.0,6.0,10.0,11.0,,1.0,,,10.0,11.0,3.0,10.0
1141,101142,2015.0,3.0,5112.0,5.0,11.0,12.0,,,,,5.0,4.0,3.0,9090909.0
1143,101144,2016.0,8.0,6151.0,6.0,6.0,4.0,3.0,1.0,,,6.0,4.0,3.0,23.0
1144,101145,2019.0,5.0,5113.0,5.0,5.0,5.0,3.0,1.0,,,5.0,5.0,3.0,9090909.0
1146,101147,2016.0,8.0,272.0,0.0,6.0,4.0,3.0,1.0,,,10.0,11.0,3.0,30.0
1147,101148,2020.0,3.0,8811.0,8.0,9.0,6.0,3.0,1.0,,,9.0,9.0,3.0,18.0
1148,101149,2022.0,10.0,263.0,0.0,3.0,3.0,1.0,1.0,,,3.0,3.0,3.0,30.0
1150,101151,2022.0,1.0,6151.0,6.0,8.0,2.0,3.0,1.0,,,6.0,5.0,4.0,25.0
1151,101152,2020.0,1.0,261.0,0.0,7.0,2.0,1.0,1.0,,,10.0,11.0,3.0,25.0
1152,101153,2016.0,3.0,262.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,30.0
1154,101155,2018.0,4.0,4113.0,4.0,6.0,2.0,1.0,1.0,,,3.0,2.0,3.0,17.0
